job_id,job_title,job_role,resume_id,resume_category,experience_level,similarity_score,rank
1350174752754399,Investment Banker,Mergers and Acquisitions Advisor,87635012,ACCOUNTANT,Senior,0.0701,4
1350174752754399,Investment Banker,Mergers and Acquisitions Advisor,15363277,ACCOUNTANT,Junior,0.067,5
2759311512619505,Occupational Therapist,Mental Health Occupational Therapist,80053367,ACCOUNTANT,Mid,0.1067,1
2759311512619505,Occupational Therapist,Mental Health Occupational Therapist,17855844,HR,Entry,0.1053,2
2759311512619505,Occupational Therapist,Mental Health Occupational Therapist,13701259,ACCOUNTANT,Senior,0.0633,3
2759311512619505,Occupational Therapist,Mental Health Occupational Therapist,14789139,INFORMATION-TECHNOLOGY,Senior,0.063,4
2759311512619505,Occupational Therapist,Mental Health Occupational Therapist,48037995,INFORMATION-TECHNOLOGY,Mid,0.0557,5
1533016019006180,UX/UI Designer,User Interface Designer,24647794,ENGINEERING,Senior,0.0857,1
1533016019006180,UX/UI Designer,User Interface Designer,64017585,INFORMATION-TECHNOLOGY,Senior,0.07,2
1533016019006180,UX/UI Designer,User Interface Designer,28126340,INFORMATION-TECHNOLOGY,Mid,0.0651,3
1533016019006180,UX/UI Designer,User Interface Designer,28505854,ENGINEERING,Senior,0.0648,4
1533016019006180,UX/UI Designer,User Interface Designer,31694970,ENGINEERING,Senior,0.0645,5
959835722129806,Process Engineer,Industrial Engineer,31694970,ENGINEERING,Senior,0.3026,1
959835722129806,Process Engineer,Industrial Engineer,12022566,ENGINEERING,Senior,0.2904,2
959835722129806,Process Engineer,Industrial Engineer,19396040,ENGINEERING,Senior,0.2795,3
959835722129806,Process Engineer,Industrial Engineer,49127329,ENGINEERING,Senior,0.2782,4
959835722129806,Process Engineer,Industrial Engineer,21807224,ENGINEERING,Senior,0.2432,5
1632020746292004,Database Developer,SQL Database Developer,29051656,INFORMATION-TECHNOLOGY,Junior,0.285,1
1632020746292004,Database Developer,SQL Database Developer,18187364,INFORMATION-TECHNOLOGY,Senior,0.2455,2
1632020746292004,Database Developer,SQL Database Developer,16186411,INFORMATION-TECHNOLOGY,Entry,0.1891,3
1632020746292004,Database Developer,SQL Database Developer,26746496,INFORMATION-TECHNOLOGY,Entry,0.1852,4
1632020746292004,Database Developer,SQL Database Developer,36434348,INFORMATION-TECHNOLOGY,Mid,0.1545,5
44711619553674,Customer Support Specialist,Customer Success Manager,39855211,ENGINEERING,Senior,0.3186,1
44711619553674,Customer Support Specialist,Customer Success Manager,25547145,ACCOUNTANT,Junior,0.2412,2
44711619553674,Customer Support Specialist,Customer Success Manager,25935030,ACCOUNTANT,Entry,0.2348,3
44711619553674,Customer Support Specialist,Customer Success Manager,25905275,INFORMATION-TECHNOLOGY,Mid,0.2187,4
44711619553674,Customer Support Specialist,Customer Success Manager,24230851,INFORMATION-TECHNOLOGY,Junior,0.1931,5
1291004936679791,Marketing Manager,Product Marketing Manager,13264796,ENGINEERING,Junior,0.1695,1
1291004936679791,Marketing Manager,Product Marketing Manager,12518008,ENGINEERING,Junior,0.1396,2
1291004936679791,Marketing Manager,Product Marketing Manager,90280583,ENGINEERING,Mid,0.1244,3
1291004936679791,Marketing Manager,Product Marketing Manager,22323967,HR,Senior,0.1144,4
1291004936679791,Marketing Manager,Product Marketing Manager,25935030,ACCOUNTANT,Entry,0.1142,5
2728724685413519,Office Manager,Office Coordinator,25857360,INFORMATION-TECHNOLOGY,Senior,0.2964,1
2728724685413519,Office Manager,Office Coordinator,10399912,HR,Junior,0.2525,2
2728724685413519,Office Manager,Office Coordinator,19867922,HR,Senior,0.2273,3
2728724685413519,Office Manager,Office Coordinator,23438227,ENGINEERING,Senior,0.2252,4
2728724685413519,Office Manager,Office Coordinator,18334783,HR,Senior,0.2222,5
1363032425688947,Financial Analyst,Budget Analyst,50222417,ACCOUNTANT,Junior,0.2711,1
1363032425688947,Financial Analyst,Budget Analyst,15363277,ACCOUNTANT,Junior,0.2644,2
1363032425688947,Financial Analyst,Budget Analyst,37997506,ACCOUNTANT,Mid,0.2431,3
1363032425688947,Financial Analyst,Budget Analyst,12802330,ACCOUNTANT,Senior,0.2294,4
1363032425688947,Financial Analyst,Budget Analyst,26975573,ACCOUNTANT,Mid,0.2187,5
675702918303773,Brand Manager,Product Brand Manager,13264796,ENGINEERING,Junior,0.1789,1
675702918303773,Brand Manager,Product Brand Manager,12518008,ENGINEERING,Junior,0.1332,2
675702918303773,Brand Manager,Product Brand Manager,90280583,ENGINEERING,Mid,0.1328,3
675702918303773,Brand Manager,Product Brand Manager,22323967,HR,Senior,0.1251,4
675702918303773,Brand Manager,Product Brand Manager,17926546,ENGINEERING,Mid,0.113,5
2302520316124329,Sales Consultant,Sales Advisor,25547145,ACCOUNTANT,Junior,0.2552,1
2302520316124329,Sales Consultant,Sales Advisor,25935030,ACCOUNTANT,Entry,0.2263,2
2302520316124329,Sales Consultant,Sales Advisor,39855211,ENGINEERING,Senior,0.2234,3
2302520316124329,Sales Consultant,Sales Advisor,25905275,INFORMATION-TECHNOLOGY,Mid,0.1756,4
2302520316124329,Sales Consultant,Sales Advisor,24230851,INFORMATION-TECHNOLOGY,Junior,0.1588,5
2907788312198156,Business Analyst,Data Business Analyst,18067556,INFORMATION-TECHNOLOGY,Senior,0.2647,1
2907788312198156,Business Analyst,Data Business Analyst,10265057,INFORMATION-TECHNOLOGY,Senior,0.1833,2
2907788312198156,Business Analyst,Data Business Analyst,30223363,INFORMATION-TECHNOLOGY,Senior,0.1817,3
2907788312198156,Business Analyst,Data Business Analyst,22776912,INFORMATION-TECHNOLOGY,Senior,0.1657,4
2907788312198156,Business Analyst,Data Business Analyst,27536013,INFORMATION-TECHNOLOGY,Junior,0.1298,5
207462506747244,Speech Therapist,Adult Speech Therapist,27847081,HR,Mid,0.0502,1
207462506747244,Speech Therapist,Adult Speech Therapist,19717385,HR,Senior,0.0487,2
207462506747244,Speech Therapist,Adult Speech Therapist,47919212,ENGINEERING,Entry,0.0445,3
207462506747244,Speech Therapist,Adult Speech Therapist,68460556,INFORMATION-TECHNOLOGY,Senior,0.0377,4
207462506747244,Speech Therapist,Adult Speech Therapist,25150191,HR,Senior,0.0377,5
2520758084823152,Business Development Manager,Strategic Partnerships Manager,27485716,INFORMATION-TECHNOLOGY,Senior,0.111,1
2520758084823152,Business Development Manager,Strategic Partnerships Manager,16237710,ACCOUNTANT,Senior,0.1006,2
2520758084823152,Business Development Manager,Strategic Partnerships Manager,17681064,INFORMATION-TECHNOLOGY,Senior,0.0994,3
2520758084823152,Business Development Manager,Strategic Partnerships Manager,32308556,HR,Junior,0.0984,4
2520758084823152,Business Development Manager,Strategic Partnerships Manager,34554248,HR,Mid,0.0943,5
2746268194374811,Chemical Analyst,Quality Control Analyst,46260230,INFORMATION-TECHNOLOGY,Mid,0.1719,1
2746268194374811,Chemical Analyst,Quality Control Analyst,18301617,INFORMATION-TECHNOLOGY,Senior,0.1203,2
2746268194374811,Chemical Analyst,Quality Control Analyst,52618188,INFORMATION-TECHNOLOGY,Senior,0.1001,3
2746268194374811,Chemical Analyst,Quality Control Analyst,10265057,INFORMATION-TECHNOLOGY,Senior,0.0973,4
2746268194374811,Chemical Analyst,Quality Control Analyst,29075857,INFORMATION-TECHNOLOGY,Senior,0.0953,5
1297007115542122,Customer Service Manager,Service Quality Assurance Manager,31694970,ENGINEERING,Senior,0.1876,1
1297007115542122,Customer Service Manager,Service Quality Assurance Manager,28628090,ENGINEERING,Mid,0.1811,2
1297007115542122,Customer Service Manager,Service Quality Assurance Manager,29075857,INFORMATION-TECHNOLOGY,Senior,0.1678,3
1297007115542122,Customer Service Manager,Service Quality Assurance Manager,37335325,ENGINEERING,Senior,0.1658,4
1297007115542122,Customer Service Manager,Service Quality Assurance Manager,12472574,ENGINEERING,Mid,0.1634,5
876130764734028,Physical Therapist,Orthopedic Physical Therapist,80053367,ACCOUNTANT,Mid,0.1367,1
876130764734028,Physical Therapist,Orthopedic Physical Therapist,23666211,INFORMATION-TECHNOLOGY,Mid,0.0846,2
876130764734028,Physical Therapist,Orthopedic Physical Therapist,16861758,HR,Senior,0.0722,3
876130764734028,Physical Therapist,Orthopedic Physical Therapist,19717385,HR,Senior,0.0702,4
876130764734028,Physical Therapist,Orthopedic Physical Therapist,48037995,INFORMATION-TECHNOLOGY,Mid,0.0686,5
2021362803817458,Key Account Manager,Strategic Account Manager,43685045,ACCOUNTANT,Senior,0.1927,1
2021362803817458,Key Account Manager,Strategic Account Manager,15289348,ACCOUNTANT,Senior,0.1768,2
2021362803817458,Key Account Manager,Strategic Account Manager,53640713,ACCOUNTANT,Junior,0.1676,3
2021362803817458,Key Account Manager,Strategic Account Manager,26065877,ACCOUNTANT,Senior,0.1655,4
2021362803817458,Key Account Manager,Strategic Account Manager,23438112,ACCOUNTANT,Mid,0.1646,5
556384882532087,Systems Engineer,Systems Integration Specialist,61579998,ENGINEERING,Junior,0.1934,1
556384882532087,Systems Engineer,Systems Integration Specialist,24647794,ENGINEERING,Senior,0.1871,2
556384882532087,Systems Engineer,Systems Integration Specialist,12472574,ENGINEERING,Mid,0.1744,3
556384882532087,Systems Engineer,Systems Integration Specialist,28505854,ENGINEERING,Senior,0.1602,4
556384882532087,Systems Engineer,Systems Integration Specialist,35389360,ENGINEERING,Entry,0.159,5
2152719985488070,UX/UI Designer,User Interface Designer,24647794,ENGINEERING,Senior,0.0857,1
2152719985488070,UX/UI Designer,User Interface Designer,64017585,INFORMATION-TECHNOLOGY,Senior,0.07,2
2152719985488070,UX/UI Designer,User Interface Designer,28126340,INFORMATION-TECHNOLOGY,Mid,0.0651,3
2152719985488070,UX/UI Designer,User Interface Designer,28505854,ENGINEERING,Senior,0.0648,4
2152719985488070,UX/UI Designer,User Interface Designer,31694970,ENGINEERING,Senior,0.0645,5
847139599295977,Content Writer,Technical Writer,22450718,INFORMATION-TECHNOLOGY,Junior,0.1365,1
847139599295977,Content Writer,Technical Writer,10840430,INFORMATION-TECHNOLOGY,Senior,0.1307,2
847139599295977,Content Writer,Technical Writer,61579998,ENGINEERING,Junior,0.1299,3
847139599295977,Content Writer,Technical Writer,27372171,INFORMATION-TECHNOLOGY,Mid,0.1275,4
847139599295977,Content Writer,Technical Writer,81761658,INFORMATION-TECHNOLOGY,Senior,0.1254,5
1332566171983471,Data Engineer,ETL Developer,12011623,ENGINEERING,Junior,0.0993,1
1332566171983471,Data Engineer,ETL Developer,51588273,ENGINEERING,Senior,0.0792,2
1332566171983471,Data Engineer,ETL Developer,19396040,ENGINEERING,Senior,0.0563,3
1332566171983471,Data Engineer,ETL Developer,12472574,ENGINEERING,Mid,0.0529,4
1332566171983471,Data Engineer,ETL Developer,86209934,ENGINEERING,Senior,0.0517,5
2892782554906379,Graphic Designer,UI/UX Designer,10839851,INFORMATION-TECHNOLOGY,Senior,0.1008,1
2892782554906379,Graphic Designer,UI/UX Designer,64017585,INFORMATION-TECHNOLOGY,Senior,0.0938,2
2892782554906379,Graphic Designer,UI/UX Designer,11957080,INFORMATION-TECHNOLOGY,Mid,0.0907,3
2892782554906379,Graphic Designer,UI/UX Designer,20408458,INFORMATION-TECHNOLOGY,Mid,0.0904,4
2892782554906379,Graphic Designer,UI/UX Designer,17641670,INFORMATION-TECHNOLOGY,Senior,0.0902,5
2505336748611975,Front-End Developer,Accessibility Developer,20674668,INFORMATION-TECHNOLOGY,Junior,0.0936,1
2505336748611975,Front-End Developer,Accessibility Developer,12763627,INFORMATION-TECHNOLOGY,Senior,0.0652,2
2505336748611975,Front-End Developer,Accessibility Developer,16186411,INFORMATION-TECHNOLOGY,Entry,0.0595,3
2505336748611975,Front-End Developer,Accessibility Developer,37242217,INFORMATION-TECHNOLOGY,Mid,0.0572,4
2505336748611975,Front-End Developer,Accessibility Developer,36434348,INFORMATION-TECHNOLOGY,Mid,0.0562,5
213222817175255,HR Manager,Employee Development Manager,24402267,HR,Junior,0.32,1
213222817175255,HR Manager,Employee Development Manager,25824789,HR,Senior,0.2845,2
213222817175255,HR Manager,Employee Development Manager,19616406,HR,Entry,0.2472,3
213222817175255,HR Manager,Employee Development Manager,16877897,HR,Junior,0.2458,4
213222817175255,HR Manager,Employee Development Manager,21830565,HR,Senior,0.2444,5
2830326663878949,Financial Planner,Tax Planner,30813919,ACCOUNTANT,Mid,0.3533,1
2830326663878949,Financial Planner,Tax Planner,20082776,ACCOUNTANT,Mid,0.3224,2
2830326663878949,Financial Planner,Tax Planner,14224370,ACCOUNTANT,Mid,0.2868,3
2830326663878949,Financial Planner,Tax Planner,15289348,ACCOUNTANT,Senior,0.2671,4
2830326663878949,Financial Planner,Tax Planner,21853199,ACCOUNTANT,Junior,0.2618,5
1440285170659229,Market Research Analyst,Market Researcher,18067556,INFORMATION-TECHNOLOGY,Senior,0.0818,1
1440285170659229,Market Research Analyst,Market Researcher,13405733,INFORMATION-TECHNOLOGY,Senior,0.0644,2
1440285170659229,Market Research Analyst,Market Researcher,10265057,INFORMATION-TECHNOLOGY,Senior,0.0642,3
1440285170659229,Market Research Analyst,Market Researcher,28035460,INFORMATION-TECHNOLOGY,Mid,0.0597,4
1440285170659229,Market Research Analyst,Market Researcher,30223363,INFORMATION-TECHNOLOGY,Senior,0.0583,5
2600025948068611,Financial Advisor,Retirement Planner,15289348,ACCOUNTANT,Senior,0.1218,1
2600025948068611,Financial Advisor,Retirement Planner,30813919,ACCOUNTANT,Mid,0.0903,2
2600025948068611,Financial Advisor,Retirement Planner,14449423,ACCOUNTANT,Mid,0.0836,3
2600025948068611,Financial Advisor,Retirement Planner,14224370,ACCOUNTANT,Mid,0.0825,4
2600025948068611,Financial Advisor,Retirement Planner,20082776,ACCOUNTANT,Mid,0.0824,5
2860662594301829,Marketing Analyst,Data Analyst,18067556,INFORMATION-TECHNOLOGY,Senior,0.2037,1
2860662594301829,Marketing Analyst,Data Analyst,30223363,INFORMATION-TECHNOLOGY,Senior,0.1731,2
2860662594301829,Marketing Analyst,Data Analyst,10265057,INFORMATION-TECHNOLOGY,Senior,0.124,3
2860662594301829,Marketing Analyst,Data Analyst,22776912,INFORMATION-TECHNOLOGY,Senior,0.1011,4
2860662594301829,Marketing Analyst,Data Analyst,13405733,INFORMATION-TECHNOLOGY,Senior,0.0921,5
353115396844342,Customer Success Manager,Customer Support Specialist,39855211,ENGINEERING,Senior,0.304,1
353115396844342,Customer Success Manager,Customer Support Specialist,25905275,INFORMATION-TECHNOLOGY,Mid,0.2855,2
353115396844342,Customer Success Manager,Customer Support Specialist,24230851,INFORMATION-TECHNOLOGY,Junior,0.2549,3
353115396844342,Customer Success Manager,Customer Support Specialist,25547145,ACCOUNTANT,Junior,0.2522,4
353115396844342,Customer Success Manager,Customer Support Specialist,25935030,ACCOUNTANT,Entry,0.242,5
2873093246952630,Technical Writer,Content Writer,22323967,HR,Senior,0.091,1
2873093246952630,Technical Writer,Content Writer,37242217,INFORMATION-TECHNOLOGY,Mid,0.0875,2
2873093246952630,Technical Writer,Content Writer,28505854,ENGINEERING,Senior,0.0819,3
2873093246952630,Technical Writer,Content Writer,11981094,ENGINEERING,Senior,0.0817,4
2873093246952630,Technical Writer,Content Writer,28939941,ACCOUNTANT,Entry,0.0794,5
1999161292104342,Mechanical Engineer,Manufacturing Engineer,12022566,ENGINEERING,Senior,0.3833,1
1999161292104342,Mechanical Engineer,Manufacturing Engineer,17488801,ENGINEERING,Junior,0.3644,2
1999161292104342,Mechanical Engineer,Manufacturing Engineer,81125166,ENGINEERING,Senior,0.3644,3
1999161292104342,Mechanical Engineer,Manufacturing Engineer,20981299,ENGINEERING,Entry,0.3209,4
1999161292104342,Mechanical Engineer,Manufacturing Engineer,21807224,ENGINEERING,Senior,0.2978,5
1369793414444440,Social Media Coordinator,Content Creator,11981094,ENGINEERING,Senior,0.1955,1
1369793414444440,Social Media Coordinator,Content Creator,64468610,ENGINEERING,Senior,0.1918,2
1369793414444440,Social Media Coordinator,Content Creator,28078163,ENGINEERING,Senior,0.1902,3
1369793414444440,Social Media Coordinator,Content Creator,31677347,ENGINEERING,Senior,0.188,4
1369793414444440,Social Media Coordinator,Content Creator,28762662,ENGINEERING,Senior,0.1871,5
1872726227469466,Systems Engineer,Systems Integration Specialist,61579998,ENGINEERING,Junior,0.1934,1
1872726227469466,Systems Engineer,Systems Integration Specialist,24647794,ENGINEERING,Senior,0.1871,2
1872726227469466,Systems Engineer,Systems Integration Specialist,12472574,ENGINEERING,Mid,0.1744,3
1872726227469466,Systems Engineer,Systems Integration Specialist,28505854,ENGINEERING,Senior,0.1602,4
1872726227469466,Systems Engineer,Systems Integration Specialist,35389360,ENGINEERING,Entry,0.159,5
1193633258251689,Project Manager,Agile Project Manager,28697203,INFORMATION-TECHNOLOGY,Junior,0.3614,1
1193633258251689,Project Manager,Agile Project Manager,28630325,ENGINEERING,Senior,0.2976,2
1193633258251689,Project Manager,Agile Project Manager,35325329,INFORMATION-TECHNOLOGY,Entry,0.1719,3
1193633258251689,Project Manager,Agile Project Manager,31111279,INFORMATION-TECHNOLOGY,Senior,0.1588,4
1193633258251689,Project Manager,Agile Project Manager,13405733,INFORMATION-TECHNOLOGY,Senior,0.1538,5
2144666311074722,Finance Manager,Accounting Manager,12802330,ACCOUNTANT,Senior,0.4492,1
2144666311074722,Finance Manager,Accounting Manager,39674178,ACCOUNTANT,Senior,0.4423,2
2144666311074722,Finance Manager,Accounting Manager,78257294,ACCOUNTANT,Senior,0.4109,3
2144666311074722,Finance Manager,Accounting Manager,23513618,ACCOUNTANT,Senior,0.408,4
2144666311074722,Finance Manager,Accounting Manager,20393721,ACCOUNTANT,Senior,0.3986,5
1642264128346535,Veterinarian,Exotic Animal Veterinarian,80053367,ACCOUNTANT,Mid,0.0691,1
1642264128346535,Veterinarian,Exotic Animal Veterinarian,18155310,HR,Senior,0.063,2
1642264128346535,Veterinarian,Exotic Animal Veterinarian,22925443,ACCOUNTANT,Senior,0.0598,3
1642264128346535,Veterinarian,Exotic Animal Veterinarian,17043822,ENGINEERING,Senior,0.0554,4
1642264128346535,Veterinarian,Exotic Animal Veterinarian,48037995,INFORMATION-TECHNOLOGY,Mid,0.0502,5
1151026844188075,Procurement Specialist,Procurement Manager,18067556,INFORMATION-TECHNOLOGY,Senior,0.1178,1
1151026844188075,Procurement Specialist,Procurement Manager,17681064,INFORMATION-TECHNOLOGY,Senior,0.0989,2
1151026844188075,Procurement Specialist,Procurement Manager,12022566,ENGINEERING,Senior,0.0911,3
1151026844188075,Procurement Specialist,Procurement Manager,21038022,ENGINEERING,Senior,0.0882,4
1151026844188075,Procurement Specialist,Procurement Manager,27295996,INFORMATION-TECHNOLOGY,Senior,0.0823,5
454767394925779,Research Scientist,Research Analyst,10265057,INFORMATION-TECHNOLOGY,Senior,0.1425,1
454767394925779,Research Scientist,Research Analyst,17987433,INFORMATION-TECHNOLOGY,Senior,0.1273,2
454767394925779,Research Scientist,Research Analyst,18067556,INFORMATION-TECHNOLOGY,Senior,0.1245,3
454767394925779,Research Scientist,Research Analyst,91697974,INFORMATION-TECHNOLOGY,Junior,0.1182,4
454767394925779,Research Scientist,Research Analyst,89413122,INFORMATION-TECHNOLOGY,Mid,0.1165,5
892882424509151,Psychologist,Research Psychologist,86209934,ENGINEERING,Senior,0.0927,1
892882424509151,Psychologist,Research Psychologist,14886205,HR,Senior,0.0908,2
892882424509151,Psychologist,Research Psychologist,28923650,ENGINEERING,Senior,0.0904,3
892882424509151,Psychologist,Research Psychologist,17108676,ENGINEERING,Senior,0.0864,4
892882424509151,Psychologist,Research Psychologist,19717385,HR,Senior,0.0853,5
177993584923825,Java Developer,Java Software Engineer,83816738,INFORMATION-TECHNOLOGY,Entry,0.265,1
177993584923825,Java Developer,Java Software Engineer,70089206,INFORMATION-TECHNOLOGY,Senior,0.2001,2
177993584923825,Java Developer,Java Software Engineer,20674668,INFORMATION-TECHNOLOGY,Junior,0.1483,3
177993584923825,Java Developer,Java Software Engineer,29975124,INFORMATION-TECHNOLOGY,Senior,0.1468,4
177993584923825,Java Developer,Java Software Engineer,16186411,INFORMATION-TECHNOLOGY,Entry,0.1378,5
2645182270191365,Teacher,Classroom Teacher,20001721,INFORMATION-TECHNOLOGY,Senior,0.1881,1
2645182270191365,Teacher,Classroom Teacher,18752129,INFORMATION-TECHNOLOGY,Junior,0.1736,2
2645182270191365,Teacher,Classroom Teacher,12011623,ENGINEERING,Junior,0.1734,3
2645182270191365,Teacher,Classroom Teacher,26768723,INFORMATION-TECHNOLOGY,Senior,0.1649,4
2645182270191365,Teacher,Classroom Teacher,14055988,ACCOUNTANT,Senior,0.1642,5
842463308826252,Aerospace Engineer,Avionics Engineer,61579998,ENGINEERING,Junior,0.2184,1
842463308826252,Aerospace Engineer,Avionics Engineer,18753367,ENGINEERING,Senior,0.1915,2
842463308826252,Aerospace Engineer,Avionics Engineer,43752620,ENGINEERING,Senior,0.1733,3
842463308826252,Aerospace Engineer,Avionics Engineer,47549345,ENGINEERING,Senior,0.1704,4
842463308826252,Aerospace Engineer,Avionics Engineer,30542184,ENGINEERING,Senior,0.1595,5
388433299699008,Operations Manager,Supply Chain Manager,12022566,ENGINEERING,Senior,0.2216,1
388433299699008,Operations Manager,Supply Chain Manager,18067556,INFORMATION-TECHNOLOGY,Senior,0.1782,2
388433299699008,Operations Manager,Supply Chain Manager,19396040,ENGINEERING,Senior,0.178,3
388433299699008,Operations Manager,Supply Chain Manager,21038022,ENGINEERING,Senior,0.1552,4
388433299699008,Operations Manager,Supply Chain Manager,52618188,INFORMATION-TECHNOLOGY,Senior,0.1174,5
605372744549206,Digital Marketing Specialist,SEO Specialist,10641230,INFORMATION-TECHNOLOGY,Junior,0.0651,1
605372744549206,Digital Marketing Specialist,SEO Specialist,18557164,HR,Senior,0.0441,2
605372744549206,Digital Marketing Specialist,SEO Specialist,28923650,ENGINEERING,Senior,0.0433,3
605372744549206,Digital Marketing Specialist,SEO Specialist,43752620,ENGINEERING,Senior,0.0432,4
605372744549206,Digital Marketing Specialist,SEO Specialist,20674668,INFORMATION-TECHNOLOGY,Junior,0.0415,5
463596998249110,Litigation Attorney,Trial Attorney,37764298,INFORMATION-TECHNOLOGY,Senior,0.1188,1
463596998249110,Litigation Attorney,Trial Attorney,91697974,INFORMATION-TECHNOLOGY,Junior,0.1099,2
463596998249110,Litigation Attorney,Trial Attorney,31684925,ENGINEERING,Senior,0.0781,3
463596998249110,Litigation Attorney,Trial Attorney,27496514,HR,Senior,0.0707,4
463596998249110,Litigation Attorney,Trial Attorney,23636277,ACCOUNTANT,Senior,0.063,5
2719392507528549,Customer Support Specialist,Help Desk Analyst,81761658,INFORMATION-TECHNOLOGY,Senior,0.261,1
2719392507528549,Customer Support Specialist,Help Desk Analyst,25990239,INFORMATION-TECHNOLOGY,Mid,0.2375,2
2719392507528549,Customer Support Specialist,Help Desk Analyst,35389360,ENGINEERING,Entry,0.2279,3
2719392507528549,Customer Support Specialist,Help Desk Analyst,11957080,INFORMATION-TECHNOLOGY,Mid,0.2203,4
2719392507528549,Customer Support Specialist,Help Desk Analyst,52618188,INFORMATION-TECHNOLOGY,Senior,0.2187,5
1982088851774892,Substance Abuse Counselor,Recovery Coach,80053367,ACCOUNTANT,Mid,0.0848,1
1982088851774892,Substance Abuse Counselor,Recovery Coach,25959103,INFORMATION-TECHNOLOGY,Senior,0.074,2
1982088851774892,Substance Abuse Counselor,Recovery Coach,20879311,INFORMATION-TECHNOLOGY,Senior,0.0649,3
1982088851774892,Substance Abuse Counselor,Recovery Coach,41344156,INFORMATION-TECHNOLOGY,Senior,0.0639,4
1982088851774892,Substance Abuse Counselor,Recovery Coach,27295996,INFORMATION-TECHNOLOGY,Senior,0.0633,5
1716492974258694,Customer Success Manager,Account Manager,25935030,ACCOUNTANT,Entry,0.2029,1
1716492974258694,Customer Success Manager,Account Manager,39855211,ENGINEERING,Senior,0.179,2
1716492974258694,Customer Success Manager,Account Manager,25547145,ACCOUNTANT,Junior,0.1777,3
1716492974258694,Customer Success Manager,Account Manager,30223363,INFORMATION-TECHNOLOGY,Senior,0.1648,4
1716492974258694,Customer Success Manager,Account Manager,28808263,HR,Senior,0.1484,5
215591575588954,Marketing Analyst,Digital Marketing Analyst,30223363,INFORMATION-TECHNOLOGY,Senior,0.2083,1
215591575588954,Marketing Analyst,Digital Marketing Analyst,64017585,INFORMATION-TECHNOLOGY,Senior,0.0929,2
215591575588954,Marketing Analyst,Digital Marketing Analyst,18067556,INFORMATION-TECHNOLOGY,Senior,0.0921,3
215591575588954,Marketing Analyst,Digital Marketing Analyst,39718499,INFORMATION-TECHNOLOGY,Junior,0.0708,4
215591575588954,Marketing Analyst,Digital Marketing Analyst,13405733,INFORMATION-TECHNOLOGY,Senior,0.0702,5
1066767296050087,Email Marketing Specialist,Email Campaign Manager,30223363,INFORMATION-TECHNOLOGY,Senior,0.1677,1
1066767296050087,Email Marketing Specialist,Email Campaign Manager,22323967,HR,Senior,0.0863,2
1066767296050087,Email Marketing Specialist,Email Campaign Manager,27496514,HR,Senior,0.077,3
1066767296050087,Email Marketing Specialist,Email Campaign Manager,27018550,HR,Senior,0.0659,4
1066767296050087,Email Marketing Specialist,Email Campaign Manager,18827609,HR,Entry,0.065,5
3098297234881932,Mechanical Engineer,Mechanical Design Engineer,10985403,ENGINEERING,Junior,0.3775,1
3098297234881932,Mechanical Engineer,Mechanical Design Engineer,77828437,ENGINEERING,Senior,0.3382,2
3098297234881932,Mechanical Engineer,Mechanical Design Engineer,20566550,ENGINEERING,Mid,0.2884,3
3098297234881932,Mechanical Engineer,Mechanical Design Engineer,30288581,ENGINEERING,Senior,0.2869,4
3098297234881932,Mechanical Engineer,Mechanical Design Engineer,35172961,ENGINEERING,Senior,0.285,5
3043600943778027,Sales Representative,Account Executive,25935030,ACCOUNTANT,Entry,0.2004,1
3043600943778027,Sales Representative,Account Executive,25547145,ACCOUNTANT,Junior,0.1863,2
3043600943778027,Sales Representative,Account Executive,30223363,INFORMATION-TECHNOLOGY,Senior,0.1697,3
3043600943778027,Sales Representative,Account Executive,43685045,ACCOUNTANT,Senior,0.1645,4
3043600943778027,Sales Representative,Account Executive,39855211,ENGINEERING,Senior,0.1631,5
736207371759396,Chemical Analyst,Quality Control Analyst,46260230,INFORMATION-TECHNOLOGY,Mid,0.1719,1
736207371759396,Chemical Analyst,Quality Control Analyst,18301617,INFORMATION-TECHNOLOGY,Senior,0.1203,2
736207371759396,Chemical Analyst,Quality Control Analyst,52618188,INFORMATION-TECHNOLOGY,Senior,0.1001,3
736207371759396,Chemical Analyst,Quality Control Analyst,10265057,INFORMATION-TECHNOLOGY,Senior,0.0973,4
736207371759396,Chemical Analyst,Quality Control Analyst,29075857,INFORMATION-TECHNOLOGY,Senior,0.0953,5
1910074337167346,Java Developer,Java Web Application Developer,16186411,INFORMATION-TECHNOLOGY,Entry,0.2366,1
1910074337167346,Java Developer,Java Web Application Developer,83816738,INFORMATION-TECHNOLOGY,Entry,0.23,2
1910074337167346,Java Developer,Java Web Application Developer,26746496,INFORMATION-TECHNOLOGY,Entry,0.2108,3
1910074337167346,Java Developer,Java Web Application Developer,12763627,INFORMATION-TECHNOLOGY,Senior,0.1869,4
1910074337167346,Java Developer,Java Web Application Developer,13385306,INFORMATION-TECHNOLOGY,Senior,0.1614,5
1663045338247185,Customer Service Manager,Service Quality Assurance Manager,31694970,ENGINEERING,Senior,0.1876,1
1663045338247185,Customer Service Manager,Service Quality Assurance Manager,28628090,ENGINEERING,Mid,0.1811,2
1663045338247185,Customer Service Manager,Service Quality Assurance Manager,29075857,INFORMATION-TECHNOLOGY,Senior,0.1678,3
1663045338247185,Customer Service Manager,Service Quality Assurance Manager,37335325,ENGINEERING,Senior,0.1658,4
